"ccs_code","ICD10","ccs_label"
"234","S38002A","Crushing injury or internal injury"
"234","S38002D","Crushing injury or internal injury"
"234","S38002S","Crushing injury or internal injury"
"234","S3801XA","Crushing injury or internal injury"
"234","S3801XD","Crushing injury or internal injury"
"234","S3801XS","Crushing injury or internal injury"
"234","S3802XA","Crushing injury or internal injury"
"234","S3802XD","Crushing injury or internal injury"
"234","S3802XS","Crushing injury or internal injury"
"234","S3803XA","Crushing injury or internal injury"
"234","S3803XD","Crushing injury or internal injury"
"234","S3803XS","Crushing injury or internal injury"
"234","S381XXA","Crushing injury or internal injury"
"234","S381XXD","Crushing injury or internal injury"
"234","S381XXS","Crushing injury or internal injury"
"234","S45001A","Crushing injury or internal injury"
"234","S45001D","Crushing injury or internal injury"
"234","S45001S","Crushing injury or internal injury"
"234","S45002A","Crushing injury or internal injury"
"234","S45002D","Crushing injury or internal injury"
"234","S45002S","Crushing injury or internal injury"
"234","S45009A","Crushing injury or internal injury"
"234","S45009D","Crushing injury or internal injury"
"234","S45009S","Crushing injury or internal injury"
"234","S45011A","Crushing injury or internal injury"
"234","S45011D","Crushing injury or internal injury"
"234","S45011S","Crushing injury or internal injury"
"234","S45012A","Crushing injury or internal injury"
"234","S45012D","Crushing injury or internal injury"
"234","S45012S","Crushing injury or internal injury"
"234","S45019A","Crushing injury or internal injury"
"234","S45019D","Crushing injury or internal injury"
"234","S45019S","Crushing injury or internal injury"
"234","S45091A","Crushing injury or internal injury"
"234","S45091D","Crushing injury or internal injury"
"234","S45091S","Crushing injury or internal injury"
"234","S45092A","Crushing injury or internal injury"
"234","S45092D","Crushing injury or internal injury"
"234","S45092S","Crushing injury or internal injury"
"234","S45099A","Crushing injury or internal injury"
"234","S45099D","Crushing injury or internal injury"
"234","S45099S","Crushing injury or internal injury"
"234","S45101A","Crushing injury or internal injury"
"234","S45101D","Crushing injury or internal injury"
"234","S45101S","Crushing injury or internal injury"
"234","S45102A","Crushing injury or internal injury"
"234","S45102D","Crushing injury or internal injury"
"234","S45102S","Crushing injury or internal injury"
"234","S45109A","Crushing injury or internal injury"
"234","S45109D","Crushing injury or internal injury"
"234","S45109S","Crushing injury or internal injury"
"234","S45111A","Crushing injury or internal injury"
"234","S45111D","Crushing injury or internal injury"
"234","S45111S","Crushing injury or internal injury"
"234","S45112A","Crushing injury or internal injury"
"234","S45112D","Crushing injury or internal injury"
"234","S45112S","Crushing injury or internal injury"
"234","S45119A","Crushing injury or internal injury"
"234","S45119D","Crushing injury or internal injury"
"234","S45119S","Crushing injury or internal injury"
"234","S45191A","Crushing injury or internal injury"
"234","S45191D","Crushing injury or internal injury"
"234","S45191S","Crushing injury or internal injury"
"234","S45192A","Crushing injury or internal injury"
"234","S45192D","Crushing injury or internal injury"
"234","S45192S","Crushing injury or internal injury"
"234","S45199A","Crushing injury or internal injury"
"234","S45199D","Crushing injury or internal injury"
"234","S45199S","Crushing injury or internal injury"
"234","S45201A","Crushing injury or internal injury"
"234","S45201D","Crushing injury or internal injury"
"234","S45201S","Crushing injury or internal injury"
"234","S45202A","Crushing injury or internal injury"
"234","S45202D","Crushing injury or internal injury"
"234","S45202S","Crushing injury or internal injury"
"234","S45209A","Crushing injury or internal injury"
"234","S45209D","Crushing injury or internal injury"
"234","S45209S","Crushing injury or internal injury"
"234","S45211A","Crushing injury or internal injury"
"234","S45211D","Crushing injury or internal injury"
"234","S45211S","Crushing injury or internal injury"
"234","S45212A","Crushing injury or internal injury"
"234","S45212D","Crushing injury or internal injury"
"234","S45212S","Crushing injury or internal injury"
"234","S45219A","Crushing injury or internal injury"
"234","S45219D","Crushing injury or internal injury"
"234","S45219S","Crushing injury or internal injury"
"234","S45291A","Crushing injury or internal injury"
"234","S45291D","Crushing injury or internal injury"
"234","S45291S","Crushing injury or internal injury"
"234","S45292A","Crushing injury or internal injury"
"234","S45292D","Crushing injury or internal injury"
"234","S45292S","Crushing injury or internal injury"
"234","S45299A","Crushing injury or internal injury"
"234","S45299D","Crushing injury or internal injury"
"234","S45299S","Crushing injury or internal injury"
"234","S45301A","Crushing injury or internal injury"
"234","S45301D","Crushing injury or internal injury"
"234","S45301S","Crushing injury or internal injury"
"234","S45302A","Crushing injury or internal injury"
"234","S45302D","Crushing injury or internal injury"
"234","S45302S","Crushing injury or internal injury"
"234","S45309A","Crushing injury or internal injury"
"234","S45309D","Crushing injury or internal injury"
"234","S45309S","Crushing injury or internal injury"
"234","S45311A","Crushing injury or internal injury"
"234","S45311D","Crushing injury or internal injury"
"234","S45311S","Crushing injury or internal injury"
"234","S45312A","Crushing injury or internal injury"
"234","S45312D","Crushing injury or internal injury"
"234","S45312S","Crushing injury or internal injury"
"234","S45319A","Crushing injury or internal injury"
"234","S45319D","Crushing injury or internal injury"
"234","S45319S","Crushing injury or internal injury"
"234","S45391A","Crushing injury or internal injury"
"234","S45391D","Crushing injury or internal injury"
"234","S45391S","Crushing injury or internal injury"
"234","S45392A","Crushing injury or internal injury"
"234","S45392D","Crushing injury or internal injury"
"234","S45392S","Crushing injury or internal injury"
"234","S45399A","Crushing injury or internal injury"
"234","S45399D","Crushing injury or internal injury"
"234","S45399S","Crushing injury or internal injury"
"234","S45801A","Crushing injury or internal injury"
"234","S45801D","Crushing injury or internal injury"
"234","S45801S","Crushing injury or internal injury"
"234","S45802A","Crushing injury or internal injury"
"234","S45802D","Crushing injury or internal injury"
"234","S45802S","Crushing injury or internal injury"
"234","S45809A","Crushing injury or internal injury"
"234","S45809D","Crushing injury or internal injury"
"234","S45809S","Crushing injury or internal injury"
"234","S45811A","Crushing injury or internal injury"
"234","S45811D","Crushing injury or internal injury"
"234","S45811S","Crushing injury or internal injury"
"234","S45812A","Crushing injury or internal injury"
"234","S45812D","Crushing injury or internal injury"
"234","S45812S","Crushing injury or internal injury"
"234","S45819A","Crushing injury or internal injury"
"234","S45819D","Crushing injury or internal injury"
"234","S45819S","Crushing injury or internal injury"
"234","S45891A","Crushing injury or internal injury"
"234","S45891D","Crushing injury or internal injury"
"234","S45891S","Crushing injury or internal injury"
"234","S45892A","Crushing injury or internal injury"
"234","S45892D","Crushing injury or internal injury"
"234","S45892S","Crushing injury or internal injury"
"234","S45899A","Crushing injury or internal injury"
"234","S45899D","Crushing injury or internal injury"
"234","S45899S","Crushing injury or internal injury"
"234","S45901A","Crushing injury or internal injury"
"234","S45901D","Crushing injury or internal injury"
"234","S45901S","Crushing injury or internal injury"
"234","S45902A","Crushing injury or internal injury"
"234","S45902D","Crushing injury or internal injury"
"234","S45902S","Crushing injury or internal injury"
"234","S45909A","Crushing injury or internal injury"
"234","S45909D","Crushing injury or internal injury"
"234","S45909S","Crushing injury or internal injury"
"234","S45911A","Crushing injury or internal injury"
"234","S45911D","Crushing injury or internal injury"
"234","S45911S","Crushing injury or internal injury"
"234","S45912A","Crushing injury or internal injury"
"234","S45912D","Crushing injury or internal injury"
"234","S45912S","Crushing injury or internal injury"
"234","S45919A","Crushing injury or internal injury"
"234","S45919D","Crushing injury or internal injury"
"234","S45919S","Crushing injury or internal injury"
"234","S45991A","Crushing injury or internal injury"
"234","S45991D","Crushing injury or internal injury"
"234","S45991S","Crushing injury or internal injury"
"234","S45992A","Crushing injury or internal injury"
"234","S45992D","Crushing injury or internal injury"
"234","S45992S","Crushing injury or internal injury"
"234","S45999A","Crushing injury or internal injury"
"234","S45999D","Crushing injury or internal injury"
"234","S45999S","Crushing injury or internal injury"
"234","S471XXA","Crushing injury or internal injury"
"234","S471XXD","Crushing injury or internal injury"
"234","S471XXS","Crushing injury or internal injury"
"234","S472XXA","Crushing injury or internal injury"
"234","S472XXD","Crushing injury or internal injury"
"234","S472XXS","Crushing injury or internal injury"
"234","S479XXA","Crushing injury or internal injury"
"234","S479XXD","Crushing injury or internal injury"
"234","S479XXS","Crushing injury or internal injury"
"234","S55001A","Crushing injury or internal injury"
"234","S55001D","Crushing injury or internal injury"
"234","S55001S","Crushing injury or internal injury"
"234","S55002A","Crushing injury or internal injury"
"234","S55002D","Crushing injury or internal injury"
"234","S55002S","Crushing injury or internal injury"
"234","S55009A","Crushing injury or internal injury"
"234","S55009D","Crushing injury or internal injury"
"234","S55009S","Crushing injury or internal injury"
"234","S55011A","Crushing injury or internal injury"
"234","S55011D","Crushing injury or internal injury"
"234","S55011S","Crushing injury or internal injury"
"234","S55012A","Crushing injury or internal injury"
"234","S55012D","Crushing injury or internal injury"
"234","S55012S","Crushing injury or internal injury"
"234","S55019A","Crushing injury or internal injury"
"234","S55019D","Crushing injury or internal injury"
"234","S55019S","Crushing injury or internal injury"
"234","S55091A","Crushing injury or internal injury"
"234","S55091D","Crushing injury or internal injury"
"234","S55091S","Crushing injury or internal injury"
"234","S55092A","Crushing injury or internal injury"
"234","S55092D","Crushing injury or internal injury"
"234","S55092S","Crushing injury or internal injury"
"234","S55099A","Crushing injury or internal injury"
"234","S55099D","Crushing injury or internal injury"
"234","S55099S","Crushing injury or internal injury"
"234","S55101A","Crushing injury or internal injury"
"234","S55101D","Crushing injury or internal injury"
"234","S55101S","Crushing injury or internal injury"
"234","S55102A","Crushing injury or internal injury"
"234","S55102D","Crushing injury or internal injury"
"234","S55102S","Crushing injury or internal injury"
"234","S55109A","Crushing injury or internal injury"
"234","S55109D","Crushing injury or internal injury"
"234","S55109S","Crushing injury or internal injury"
"234","S55111A","Crushing injury or internal injury"
"234","S55111D","Crushing injury or internal injury"
"234","S55111S","Crushing injury or internal injury"
"234","S55112A","Crushing injury or internal injury"
"234","S55112D","Crushing injury or internal injury"
"234","S55112S","Crushing injury or internal injury"
"234","S55119A","Crushing injury or internal injury"
"234","S55119D","Crushing injury or internal injury"
"234","S55119S","Crushing injury or internal injury"
"234","S55191A","Crushing injury or internal injury"
"234","S55191D","Crushing injury or internal injury"
"234","S55191S","Crushing injury or internal injury"
"234","S55192A","Crushing injury or internal injury"
"234","S55192D","Crushing injury or internal injury"
"234","S55192S","Crushing injury or internal injury"
"234","S55199A","Crushing injury or internal injury"
"234","S55199D","Crushing injury or internal injury"
"234","S55199S","Crushing injury or internal injury"
"234","S55201A","Crushing injury or internal injury"
"234","S55201D","Crushing injury or internal injury"
"234","S55201S","Crushing injury or internal injury"
"234","S55202A","Crushing injury or internal injury"
"234","S55202D","Crushing injury or internal injury"
"234","S55202S","Crushing injury or internal injury"
"234","S55209A","Crushing injury or internal injury"
"234","S55209D","Crushing injury or internal injury"
"234","S55209S","Crushing injury or internal injury"
"234","S55211A","Crushing injury or internal injury"
"234","S55211D","Crushing injury or internal injury"
"234","S55211S","Crushing injury or internal injury"
"234","S55212A","Crushing injury or internal injury"
"234","S55212D","Crushing injury or internal injury"
"234","S55212S","Crushing injury or internal injury"
"234","S55219A","Crushing injury or internal injury"
"234","S55219D","Crushing injury or internal injury"
"234","S55219S","Crushing injury or internal injury"
"234","S55291A","Crushing injury or internal injury"
"234","S55291D","Crushing injury or internal injury"
"234","S55291S","Crushing injury or internal injury"
"234","S55292A","Crushing injury or internal injury"
"234","S55292D","Crushing injury or internal injury"
"234","S55292S","Crushing injury or internal injury"
"234","S55299A","Crushing injury or internal injury"
"234","S55299D","Crushing injury or internal injury"
"234","S55299S","Crushing injury or internal injury"
"234","S55801A","Crushing injury or internal injury"
"234","S55801D","Crushing injury or internal injury"
"234","S55801S","Crushing injury or internal injury"
"234","S55802A","Crushing injury or internal injury"
"234","S55802D","Crushing injury or internal injury"
"234","S55802S","Crushing injury or internal injury"
"234","S55809A","Crushing injury or internal injury"
"234","S55809D","Crushing injury or internal injury"
"234","S55809S","Crushing injury or internal injury"
"234","S55811A","Crushing injury or internal injury"
"234","S55811D","Crushing injury or internal injury"
"234","S55811S","Crushing injury or internal injury"
"234","S55812A","Crushing injury or internal injury"
"234","S55812D","Crushing injury or internal injury"
"234","S55812S","Crushing injury or internal injury"
"234","S55819A","Crushing injury or internal injury"
"234","S55819D","Crushing injury or internal injury"
"234","S55819S","Crushing injury or internal injury"
"234","S55891A","Crushing injury or internal injury"
"234","S55891D","Crushing injury or internal injury"
"234","S55891S","Crushing injury or internal injury"
"234","S55892A","Crushing injury or internal injury"
"234","S55892D","Crushing injury or internal injury"
"234","S55892S","Crushing injury or internal injury"
"234","S55899A","Crushing injury or internal injury"
"234","S55899D","Crushing injury or internal injury"
"234","S55899S","Crushing injury or internal injury"
"234","S55901A","Crushing injury or internal injury"
"234","S55901D","Crushing injury or internal injury"
"234","S55901S","Crushing injury or internal injury"
"234","S55902A","Crushing injury or internal injury"
"234","S55902D","Crushing injury or internal injury"
"234","S55902S","Crushing injury or internal injury"
"234","S55909A","Crushing injury or internal injury"
"234","S55909D","Crushing injury or internal injury"
"234","S55909S","Crushing injury or internal injury"
"234","S55911A","Crushing injury or internal injury"
"234","S55911D","Crushing injury or internal injury"
"234","S55911S","Crushing injury or internal injury"
"234","S55912A","Crushing injury or internal injury"
"234","S55912D","Crushing injury or internal injury"
"234","S55912S","Crushing injury or internal injury"
"234","S55919A","Crushing injury or internal injury"
"234","S55919D","Crushing injury or internal injury"
"234","S55919S","Crushing injury or internal injury"
"234","S55991A","Crushing injury or internal injury"
"234","S55991D","Crushing injury or internal injury"
"234","S55991S","Crushing injury or internal injury"
"234","S55992A","Crushing injury or internal injury"
"234","S55992D","Crushing injury or internal injury"
"234","S55992S","Crushing injury or internal injury"
"234","S55999A","Crushing injury or internal injury"
"234","S55999D","Crushing injury or internal injury"
"234","S55999S","Crushing injury or internal injury"
"234","S5700XA","Crushing injury or internal injury"
"234","S5700XD","Crushing injury or internal injury"
"234","S5700XS","Crushing injury or internal injury"
"234","S5701XA","Crushing injury or internal injury"
"234","S5701XD","Crushing injury or internal injury"
"234","S5701XS","Crushing injury or internal injury"
"234","S5702XA","Crushing injury or internal injury"
"234","S5702XD","Crushing injury or internal injury"
"234","S5702XS","Crushing injury or internal injury"
"234","S5780XA","Crushing injury or internal injury"
"234","S5780XD","Crushing injury or internal injury"
"234","S5780XS","Crushing injury or internal injury"
"234","S5781XA","Crushing injury or internal injury"
"234","S5781XD","Crushing injury or internal injury"
"234","S5781XS","Crushing injury or internal injury"
"234","S5782XA","Crushing injury or internal injury"
"234","S5782XD","Crushing injury or internal injury"
"234","S5782XS","Crushing injury or internal injury"
"234","S65001A","Crushing injury or internal injury"
"234","S65001D","Crushing injury or internal injury"
"234","S65001S","Crushing injury or internal injury"
"234","S65002A","Crushing injury or internal injury"
"234","S65002D","Crushing injury or internal injury"
"234","S65002S","Crushing injury or internal injury"
"234","S65009A","Crushing injury or internal injury"
"234","S65009D","Crushing injury or internal injury"
"234","S65009S","Crushing injury or internal injury"
"234","S65011A","Crushing injury or internal injury"
"234","S65011D","Crushing injury or internal injury"
"234","S65011S","Crushing injury or internal injury"
"234","S65012A","Crushing injury or internal injury"
"234","S65012D","Crushing injury or internal injury"
"234","S65012S","Crushing injury or internal injury"
"234","S65019A","Crushing injury or internal injury"
"234","S65019D","Crushing injury or internal injury"
"234","S65019S","Crushing injury or internal injury"
"234","S65091A","Crushing injury or internal injury"
"234","S65091D","Crushing injury or internal injury"
"234","S65091S","Crushing injury or internal injury"
"234","S65092A","Crushing injury or internal injury"
"234","S65092D","Crushing injury or internal injury"
"234","S65092S","Crushing injury or internal injury"
"234","S65099A","Crushing injury or internal injury"
"234","S65099D","Crushing injury or internal injury"
"234","S65099S","Crushing injury or internal injury"
"234","S65101A","Crushing injury or internal injury"
"234","S65101D","Crushing injury or internal injury"
"234","S65101S","Crushing injury or internal injury"
"234","S65102A","Crushing injury or internal injury"
"234","S65102D","Crushing injury or internal injury"
"234","S65102S","Crushing injury or internal injury"
"234","S65109A","Crushing injury or internal injury"
"234","S65109D","Crushing injury or internal injury"
"234","S65109S","Crushing injury or internal injury"
"234","S65111A","Crushing injury or internal injury"
"234","S65111D","Crushing injury or internal injury"
"234","S65111S","Crushing injury or internal injury"
"234","S65112A","Crushing injury or internal injury"
"234","S65112D","Crushing injury or internal injury"
"234","S65112S","Crushing injury or internal injury"
"234","S65119A","Crushing injury or internal injury"
"234","S65119D","Crushing injury or internal injury"
"234","S65119S","Crushing injury or internal injury"
"234","S65191A","Crushing injury or internal injury"
"234","S65191D","Crushing injury or internal injury"
"234","S65191S","Crushing injury or internal injury"
"234","S65192A","Crushing injury or internal injury"
"234","S65192D","Crushing injury or internal injury"
"234","S65192S","Crushing injury or internal injury"
"234","S65199A","Crushing injury or internal injury"
"234","S65199D","Crushing injury or internal injury"
"234","S65199S","Crushing injury or internal injury"
"234","S65201A","Crushing injury or internal injury"
"234","S65201D","Crushing injury or internal injury"
"234","S65201S","Crushing injury or internal injury"
"234","S65202A","Crushing injury or internal injury"
"234","S65202D","Crushing injury or internal injury"
"234","S65202S","Crushing injury or internal injury"
"234","S65209A","Crushing injury or internal injury"
"234","S65209D","Crushing injury or internal injury"
"234","S65209S","Crushing injury or internal injury"
"234","S65211A","Crushing injury or internal injury"
"234","S65211D","Crushing injury or internal injury"
"234","S65211S","Crushing injury or internal injury"
"234","S65212A","Crushing injury or internal injury"
"234","S65212D","Crushing injury or internal injury"
"234","S65212S","Crushing injury or internal injury"
"234","S65219A","Crushing injury or internal injury"
"234","S65219D","Crushing injury or internal injury"
"234","S65219S","Crushing injury or internal injury"
"234","S65291A","Crushing injury or internal injury"
"234","S65291D","Crushing injury or internal injury"
"234","S65291S","Crushing injury or internal injury"
"234","S65292A","Crushing injury or internal injury"
"234","S65292D","Crushing injury or internal injury"
"234","S65292S","Crushing injury or internal injury"
"234","S65299A","Crushing injury or internal injury"
"234","S65299D","Crushing injury or internal injury"
"234","S65299S","Crushing injury or internal injury"
"234","S65301A","Crushing injury or internal injury"
"234","S65301D","Crushing injury or internal injury"
"234","S65301S","Crushing injury or internal injury"
"234","S65302A","Crushing injury or internal injury"
"234","S65302D","Crushing injury or internal injury"
"234","S65302S","Crushing injury or internal injury"
"234","S65309A","Crushing injury or internal injury"
"234","S65309D","Crushing injury or internal injury"
"234","S65309S","Crushing injury or internal injury"
"234","S65311A","Crushing injury or internal injury"
"234","S65311D","Crushing injury or internal injury"
"234","S65311S","Crushing injury or internal injury"
"234","S65312A","Crushing injury or internal injury"
"234","S65312D","Crushing injury or internal injury"
"234","S65312S","Crushing injury or internal injury"
"234","S65319A","Crushing injury or internal injury"
"234","S65319D","Crushing injury or internal injury"
"234","S65319S","Crushing injury or internal injury"
"234","S65391A","Crushing injury or internal injury"
"234","S65391D","Crushing injury or internal injury"
"234","S65391S","Crushing injury or internal injury"
"234","S65392A","Crushing injury or internal injury"
"234","S65392D","Crushing injury or internal injury"
"234","S65392S","Crushing injury or internal injury"
"234","S65399A","Crushing injury or internal injury"
"234","S65399D","Crushing injury or internal injury"
"234","S65399S","Crushing injury or internal injury"
"234","S65401A","Crushing injury or internal injury"
"234","S65401D","Crushing injury or internal injury"
"234","S65401S","Crushing injury or internal injury"
"234","S65402A","Crushing injury or internal injury"
"234","S65402D","Crushing injury or internal injury"
"234","S65402S","Crushing injury or internal injury"
"234","S65409A","Crushing injury or internal injury"
"234","S65409D","Crushing injury or internal injury"
"234","S65409S","Crushing injury or internal injury"
"234","S65411A","Crushing injury or internal injury"
"234","S65411D","Crushing injury or internal injury"
"234","S65411S","Crushing injury or internal injury"
"234","S65412A","Crushing injury or internal injury"
"234","S65412D","Crushing injury or internal injury"
"234","S65412S","Crushing injury or internal injury"
"234","S65419A","Crushing injury or internal injury"
"234","S65419D","Crushing injury or internal injury"
"234","S65419S","Crushing injury or internal injury"
"234","S65491A","Crushing injury or internal injury"
"234","S65491D","Crushing injury or internal injury"
"234","S65491S","Crushing injury or internal injury"
"234","S65492A","Crushing injury or internal injury"
"234","S65492D","Crushing injury or internal injury"
"234","S65492S","Crushing injury or internal injury"
"234","S65499A","Crushing injury or internal injury"
"234","S65499D","Crushing injury or internal injury"
"234","S65499S","Crushing injury or internal injury"
"234","S65500A","Crushing injury or internal injury"
"234","S65500D","Crushing injury or internal injury"
"234","S65500S","Crushing injury or internal injury"
"234","S65501A","Crushing injury or internal injury"
"234","S65501D","Crushing injury or internal injury"
"234","S65501S","Crushing injury or internal injury"
"234","S65502A","Crushing injury or internal injury"
"234","S65502D","Crushing injury or internal injury"
"234","S65502S","Crushing injury or internal injury"
"234","S65503A","Crushing injury or internal injury"
"234","S65503D","Crushing injury or internal injury"
"234","S65503S","Crushing injury or internal injury"
"234","S65504A","Crushing injury or internal injury"
"234","S65504D","Crushing injury or internal injury"
"234","S65504S","Crushing injury or internal injury"
"234","S65505A","Crushing injury or internal injury"
"234","S65505D","Crushing injury or internal injury"
"234","S65505S","Crushing injury or internal injury"
"234","S65506A","Crushing injury or internal injury"
"234","S65506D","Crushing injury or internal injury"
"234","S65506S","Crushing injury or internal injury"
"234","S65507A","Crushing injury or internal injury"
"234","S65507D","Crushing injury or internal injury"
"234","S65507S","Crushing injury or internal injury"
"234","S65508A","Crushing injury or internal injury"
"234","S65508D","Crushing injury or internal injury"
"234","S65508S","Crushing injury or internal injury"
"234","S65509A","Crushing injury or internal injury"
"234","S65509D","Crushing injury or internal injury"
"234","S65509S","Crushing injury or internal injury"
"234","S65510A","Crushing injury or internal injury"
"234","S65510D","Crushing injury or internal injury"
"234","S65510S","Crushing injury or internal injury"
"234","S65511A","Crushing injury or internal injury"
"234","S65511D","Crushing injury or internal injury"
"234","S65511S","Crushing injury or internal injury"
"234","S65512A","Crushing injury or internal injury"
"234","S65512D","Crushing injury or internal injury"
"234","S65512S","Crushing injury or internal injury"
"234","S65513A","Crushing injury or internal injury"
"234","S65513D","Crushing injury or internal injury"
"234","S65513S","Crushing injury or internal injury"
"234","S65514A","Crushing injury or internal injury"
"234","S65514D","Crushing injury or internal injury"
"234","S65514S","Crushing injury or internal injury"
"234","S65515A","Crushing injury or internal injury"
"234","S65515D","Crushing injury or internal injury"
"234","S65515S","Crushing injury or internal injury"
"234","S65516A","Crushing injury or internal injury"
"234","S65516D","Crushing injury or internal injury"
"234","S65516S","Crushing injury or internal injury"
"234","S65517A","Crushing injury or internal injury"
"234","S65517D","Crushing injury or internal injury"
"234","S65517S","Crushing injury or internal injury"
"234","S65518A","Crushing injury or internal injury"
"234","S65518D","Crushing injury or internal injury"
"234","S65518S","Crushing injury or internal injury"
"234","S65519A","Crushing injury or internal injury"
"234","S65519D","Crushing injury or internal injury"
"234","S65519S","Crushing injury or internal injury"
"234","S65590A","Crushing injury or internal injury"
"234","S65590D","Crushing injury or internal injury"
"234","S65590S","Crushing injury or internal injury"
"234","S65591A","Crushing injury or internal injury"
"234","S65591D","Crushing injury or internal injury"
"234","S65591S","Crushing injury or internal injury"
"234","S65592A","Crushing injury or internal injury"
"234","S65592D","Crushing injury or internal injury"
"234","S65592S","Crushing injury or internal injury"
"234","S65593A","Crushing injury or internal injury"
"234","S65593D","Crushing injury or internal injury"
"234","S65593S","Crushing injury or internal injury"
"234","S65594A","Crushing injury or internal injury"
"234","S65594D","Crushing injury or internal injury"
"234","S65594S","Crushing injury or internal injury"
"234","S65595A","Crushing injury or internal injury"
"234","S65595D","Crushing injury or internal injury"
"234","S65595S","Crushing injury or internal injury"
"234","S65596A","Crushing injury or internal injury"
"234","S65596D","Crushing injury or internal injury"
"234","S65596S","Crushing injury or internal injury"
"234","S65597A","Crushing injury or internal injury"
"234","S65597D","Crushing injury or internal injury"
"234","S65597S","Crushing injury or internal injury"
"234","S65598A","Crushing injury or internal injury"
"234","S65598D","Crushing injury or internal injury"
"234","S65598S","Crushing injury or internal injury"
"234","S65599A","Crushing injury or internal injury"
"234","S65599D","Crushing injury or internal injury"
"234","S65599S","Crushing injury or internal injury"
"234","S65801A","Crushing injury or internal injury"
"234","S65801D","Crushing injury or internal injury"
"234","S65801S","Crushing injury or internal injury"
"234","S65802A","Crushing injury or internal injury"
"234","S65802D","Crushing injury or internal injury"
"234","S65802S","Crushing injury or internal injury"
"234","S65809A","Crushing injury or internal injury"
"234","S65809D","Crushing injury or internal injury"
"234","S65809S","Crushing injury or internal injury"
"234","S65811A","Crushing injury or internal injury"
"234","S65811D","Crushing injury or internal injury"
"234","S65811S","Crushing injury or internal injury"
"234","S65812A","Crushing injury or internal injury"
"234","S65812D","Crushing injury or internal injury"
"234","S65812S","Crushing injury or internal injury"
"234","S65819A","Crushing injury or internal injury"
"234","S65819D","Crushing injury or internal injury"
"234","S65819S","Crushing injury or internal injury"
"234","S65891A","Crushing injury or internal injury"
"234","S65891D","Crushing injury or internal injury"
"234","S65891S","Crushing injury or internal injury"
"234","S65892A","Crushing injury or internal injury"
"234","S65892D","Crushing injury or internal injury"
"234","S65892S","Crushing injury or internal injury"
"234","S65899A","Crushing injury or internal injury"
"234","S65899D","Crushing injury or internal injury"
"234","S65899S","Crushing injury or internal injury"
"234","S65901A","Crushing injury or internal injury"
"234","S65901D","Crushing injury or internal injury"
"234","S65901S","Crushing injury or internal injury"
"234","S65902A","Crushing injury or internal injury"
"234","S65902D","Crushing injury or internal injury"
"234","S65902S","Crushing injury or internal injury"
"234","S65909A","Crushing injury or internal injury"
"234","S65909D","Crushing injury or internal injury"
"234","S65909S","Crushing injury or internal injury"
"234","S65911A","Crushing injury or internal injury"
"234","S65911D","Crushing injury or internal injury"
"234","S65911S","Crushing injury or internal injury"
"234","S65912A","Crushing injury or internal injury"
"234","S65912D","Crushing injury or internal injury"
"234","S65912S","Crushing injury or internal injury"
"234","S65919A","Crushing injury or internal injury"
"234","S65919D","Crushing injury or internal injury"
"234","S65919S","Crushing injury or internal injury"
"234","S65991A","Crushing injury or internal injury"
"234","S65991D","Crushing injury or internal injury"
"234","S65991S","Crushing injury or internal injury"
"234","S65992A","Crushing injury or internal injury"
"234","S65992D","Crushing injury or internal injury"
"234","S65992S","Crushing injury or internal injury"
"234","S65999A","Crushing injury or internal injury"
"234","S65999D","Crushing injury or internal injury"
"234","S65999S","Crushing injury or internal injury"
"234","S6700XA","Crushing injury or internal injury"
"234","S6700XD","Crushing injury or internal injury"
"234","S6700XS","Crushing injury or internal injury"
"234","S6701XA","Crushing injury or internal injury"
"234","S6701XD","Crushing injury or internal injury"
"234","S6701XS","Crushing injury or internal injury"
"234","S6702XA","Crushing injury or internal injury"
"234","S6702XD","Crushing injury or internal injury"
"234","S6702XS","Crushing injury or internal injury"
"234","S6710XA","Crushing injury or internal injury"
"234","S6710XD","Crushing injury or internal injury"
"234","S6710XS","Crushing injury or internal injury"
"234","S67190A","Crushing injury or internal injury"
"234","S67190D","Crushing injury or internal injury"
"234","S67190S","Crushing injury or internal injury"
"234","S67191A","Crushing injury or internal injury"
"234","S67191D","Crushing injury or internal injury"
"234","S67191S","Crushing injury or internal injury"
"234","S67192A","Crushing injury or internal injury"
"234","S67192D","Crushing injury or internal injury"
"234","S67192S","Crushing injury or internal injury"
"234","S67193A","Crushing injury or internal injury"
"234","S67193D","Crushing injury or internal injury"
"234","S67193S","Crushing injury or internal injury"
"234","S67194A","Crushing injury or internal injury"
"234","S67194D","Crushing injury or internal injury"
"234","S67194S","Crushing injury or internal injury"
"234","S67195A","Crushing injury or internal injury"
"234","S67195D","Crushing injury or internal injury"
"234","S67195S","Crushing injury or internal injury"
"234","S67196A","Crushing injury or internal injury"
"234","S67196D","Crushing injury or internal injury"
"234","S67196S","Crushing injury or internal injury"
"234","S67197A","Crushing injury or internal injury"
"234","S67197D","Crushing injury or internal injury"
"234","S67197S","Crushing injury or internal injury"
"234","S67198A","Crushing injury or internal injury"
"234","S67198D","Crushing injury or internal injury"
"234","S67198S","Crushing injury or internal injury"
"234","S6720XA","Crushing injury or internal injury"
"234","S6720XD","Crushing injury or internal injury"
"234","S6720XS","Crushing injury or internal injury"
"234","S6721XA","Crushing injury or internal injury"
"234","S6721XD","Crushing injury or internal injury"
"234","S6721XS","Crushing injury or internal injury"
